ShooterID,Age,Solo,Fatalities,LocationCrimeRate,ServedMilitary,ServedLawEnforcement,Gender_Male,Ethnicity_White,Motive_Personal Target,Weapon_Handgun,WealthClass_Low,StatedReligion_Undefined,EducationLevel_High School,Motive_Organizational Target,Weapon_Rifle,WealthClass_Middle,StatedReligion_Christian,EducationLevel_Some College,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Hispanic,Motive_Religious,Weapon_Multiple,WealthClass_High,StatedReligion_Muslim,EducationLevel_Graduate
518,45,True,5,47.55028701646743,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
519,48,False,5,49.03066484336449,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
520,55,False,10,58.93696611091825,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
521,49,True,4,59.61267894346725,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
522,50,True,8,51.87567544862971,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
523,45,True,10,57.599828240961216,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
524,54,True,8,58.46765870729941,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
525,47,False,9,57.751802592406236,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
526,38,False,5,52.16811557709123,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
527,54,True,8,58.53647716859983,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
528,49,True,8,64.84459283511546,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
529,41,True,11,46.42158064546821,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
530,41,False,6,49.119579751207354,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
531,47,False,7,55.190789426524056,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
532,48,True,10,47.606431715323765,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
533,46,True,6,42.376173860409175,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
534,47,False,8,62.65186083117369,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
535,56,False,1,39.39848213781625,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
536,52,True,8,52.183321117329655,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
537,46,True,4,60.3126102383107,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
538,51,True,8,56.866898526514504,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
539,37,False,9,52.28925443814733,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
540,47,True,3,47.31792296425529,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
541,57,True,0,57.40707469203556,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
542,43,False,5,48.08123893073189,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
543,39,True,6,56.86152810422784,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
544,40,False,3,55.9864235376433,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
545,37,True,3,56.05723036338595,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
546,39,True,4,50.51776868574409,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
547,42,False,5,69.24506376534353,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
548,35,True,9,57.507446437092625,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
549,45,False,2,53.04903753046247,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
550,51,False,5,56.84989401143263,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
551,38,True,3,49.57876849252983,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
552,55,False,7,52.29586851065466,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
553,48,True,3,71.74343952483662,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
554,52,False,5,49.62833435490384,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
555,40,True,4,54.455591098149085,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
556,50,False,6,51.80726605175164,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
557,37,True,8,47.72256240022654,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
558,51,True,5,57.947594931538646,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
559,46,False,7,55.25530523657947,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
560,48,False,4,61.377191162999495,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
561,36,True,5,60.67404544231003,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
562,38,True,6,61.30495403329397,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
563,49,False,8,48.57257639004305,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
564,38,False,5,59.48672559442167,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
565,48,True,5,59.65690054403066,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
566,35,True,7,47.85255901255201,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
567,50,True,5,52.769686304409326,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
568,36,False,4,44.807215324647224,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
569,48,True,4,59.68735842666199,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
570,49,True,3,59.655157286107816,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
571,40,False,6,65.01253959382849,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
572,49,True,8,53.39841044529958,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
573,46,True,7,58.16028710594657,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
574,41,True,8,61.914145707177155,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
