,Unnamed: 0,ShooterID,Solo,Fatalities,LocationCrimeRate,ServedMilitary,ServedLawEnforcement,Gender_Female,Gender_Male,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Hispanic,Ethnicity_Other,Ethnicity_White,Motive_Organizational Target,Motive_Personal Target,Motive_Religious,Motive_Unknown,Weapon_Handgun,Weapon_Multiple,Weapon_Rifle,Weapon_Shotgun,WealthClass_High,WealthClass_Low,WealthClass_Middle,StatedReligion_Christian,StatedReligion_Jewish,StatedReligion_Muslim,StatedReligion_Other,StatedReligion_Undefined,EducationLevel_Bachelor,EducationLevel_Graduate,EducationLevel_High School,EducationLevel_No Formal Education,EducationLevel_Some College
1736,1736,1737,True,5,19.1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
1737,1737,1738,True,6,69.3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1738,1738,1739,False,3,56.31,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
1739,1739,1740,True,4,15.5,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1740,1740,1741,True,4,62.01,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1741,1741,1742,True,1,49.86,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1742,1742,1743,True,5,9.26,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1743,1743,1744,True,5,95.37,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1744,1744,1745,True,2,83.48,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
1745,1745,1746,True,2,7.1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
1746,1746,1747,True,2,93.13,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1747,1747,1748,True,8,91.67,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1748,1748,1749,True,3,4.22,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1749,1749,1750,True,5,20.15,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1750,1750,1751,True,2,70.24,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
1751,1751,1752,True,3,93.46,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
1752,1752,1753,True,0,82.31,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1753,1753,1754,True,3,28.19,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
1754,1754,1755,True,7,3.34,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
1755,1755,1756,True,3,47.29,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1756,1756,1757,True,4,9.2,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False
1757,1757,1758,False,1,24.53,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1758,1758,1759,True,4,64.01,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1759,1759,1760,True,1,49.5,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
1760,1760,1761,False,2,37.67,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1761,1761,1762,True,2,93.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1762,1762,1763,True,5,19.3,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
1763,1763,1764,False,5,48.75,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1764,1764,1765,True,2,57.35,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1765,1765,1766,True,0,32.19,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
1766,1766,1767,False,1,70.53,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1767,1767,1768,True,2,86.73,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1768,1768,1769,False,1,54.15,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1769,1769,1770,True,3,78.13,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
1770,1770,1771,True,4,6.1,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1771,1771,1772,True,2,15.38,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1772,1772,1773,False,4,46.2,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
1773,1773,1774,True,3,92.1,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1774,1774,1775,True,2,53.16,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
1775,1775,1776,True,3,43.23,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1776,1776,1777,True,2,60.01,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1777,1777,1778,True,4,12.45,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1778,1778,1779,False,3,65.37,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1779,1779,1780,True,5,9.4,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
1780,1780,1781,True,6,57.68,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1781,1781,1782,True,1,71.44,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1782,1782,1783,True,6,41.15,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
1783,1783,1784,True,1,91.09,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
